dist,corrN,corrC,expD,corrNAbs,corrCAbs
162.0,0.32199832993356975,0.8790789390085125,0.9999967588973049,0.32199832993356975,0.8790789390085125
53.0,0.33993392970977937,0.7924960045767196,0.9999996530913486,0.33993392970977937,0.7924960045767196
244.0,0.7037508454272351,0.891367369949448,0.9999926473901322,0.7037508454272351,0.891367369949448
3106.0,0.5496925605084904,0.6087126712021504,0.9988092853947141,0.5496925605084904,0.6087126712021504
103.0,0.27001679180290494,0.4053475418568104,0.9999986897998899,0.27001679180290494,0.4053475418568104
22.0,0.6192533487127879,0.19648253503649102,0.9999999402264823,0.6192533487127879,0.19648253503649102
474.0,-0.03652423954886947,0.504671103280417,0.9999722531219883,0.03652423954886947,0.504671103280417
3457.0,-0.23947368922684867,-0.01118330720578872,0.9985251706434582,0.23947368922684867,0.01118330720578872
80.0,0.3252955391634361,0.7879422779357155,0.9999992096066657,0.3252955391634361,0.7879422779357155
107.0,0.11936716889980134,0.7868932611448298,0.9999985860608651,0.11936716889980134,0.7868932611448298
53.0,0.1176777071245952,0.4858473087369387,0.9999996530913486,0.1176777071245952,0.4858473087369387
8.0,-0.13892308416485724,0.17630741340004602,0.9999999920960636,0.13892308416485724,0.17630741340004602
70.0,0.3784109760503313,0.3599854771735181,0.9999993948550473,0.3784109760503313,0.3599854771735181
119.0,-0.1382114583031392,0.0976940438522037,0.999998251132087,0.1382114583031392,0.0976940438522037
74.0,0.3306626387299152,0.5166991176115294,0.9999993237196647,0.3306626387299152,0.5166991176115294
745.0,0.4920986625267979,0.6875214848010719,0.9999314573126326,0.4920986625267979,0.6875214848010719
18.0,0.4926828328572949,0.33775932699821354,0.9999999599863224,0.4926828328572949,0.33775932699821354
2310.0,0.11275442662714545,0.3492990480504467,0.9993412140419847,0.11275442662714545,0.3492990480504467
100.0,-0.0757502730146625,0.29355938351254757,0.9999987650106896,0.0757502730146625,0.29355938351254757
14.0,0.08491765856881052,0.8626778491814768,0.9999999757941949,0.08491765856881052,0.8626778491814768
465.0,0.2660745554948394,0.32221125011021773,0.9999732967836845,0.2660745554948394,0.32221125011021773
389.0,0.44897627248245536,0.20335413470534322,0.9999813121813363,0.44897627248245536,0.20335413470534322
2373.0,-0.08539009063123726,-0.04800326843886145,0.9993048029200848,0.08539009063123726,0.04800326843886145
133.0,0.0476036840354094,0.5237337110683576,0.9999978154284461,0.0476036840354094,0.5237337110683576
1106.0,0.04473041276596615,-0.06378004960669625,0.9998489429785714,0.04473041276596615,0.06378004960669625
204.0,0.11895423679332244,0.19395186036534623,0.9999948604785197,0.11895423679332244,0.19395186036534623
397.0,0.32142408368645964,0.1698183719295966,0.9999805356343922,0.32142408368645964,0.1698183719295966
224.0,0.5145358502348268,0.7554843330509352,0.9999938033330094,0.5145358502348268,0.7554843330509352
5021.0,-0.09061754577764279,0.13105134995200726,0.9968913773671569,0.09061754577764279,0.13105134995200726
525.0,0.541182760094381,0.4700372054031752,0.9999659611654481,0.541182760094381,0.4700372054031752
275.0,0.32702791046665763,0.2841579375827291,0.9999906604311872,0.32702791046665763,0.2841579375827291
1628.0,-0.12610178560631682,0.24347634241822005,0.9996727337703242,0.12610178560631682,0.24347634241822005
287.0,-0.04126652081443047,-0.018679643486292585,0.9999898275620076,0.04126652081443047,0.018679643486292585
441.0,0.5499836429971703,0.769966550543013,0.9999759820779969,0.5499836429971703,0.769966550543013
123.0,-0.09197266449214042,0.7500181117604839,0.9999981315852641,0.09197266449214042,0.7500181117604839
74.0,0.32757439160863316,0.43472152590819435,0.9999993237196647,0.32757439160863316,0.43472152590819435
68.0,0.11383162396409688,0.3546452902709983,0.9999994289407533,0.11383162396409688,0.3546452902709983
957.0,0.5056701712665461,0.3542246840337636,0.9998868999539589,0.5056701712665461,0.3542246840337636
1151.0,-0.3298458201150091,0.2808271320673577,0.9998364017752837,0.3298458201150091,0.2808271320673577
435.0,0.4074265997395734,0.7284390894667756,0.9999766311733995,0.4074265997395734,0.7284390894667756
47.0,0.15479421018213688,0.2755293990481994,0.99999972719073,0.15479421018213688,0.2755293990481994
3072.0,-0.009284071082353023,0.18248238356836813,0.9988351960556886,0.009284071082353023,0.18248238356836813
286.0,0.43919043354219817,0.6236136865665316,0.9999898983262214,0.43919043354219817,0.6236136865665316
356.0,0.5215863008374254,0.5608282645095249,0.9999843483522995,0.5215863008374254,0.5608282645095249
12.0,-0.11294509511495571,0.2510816139722869,0.9999999822161431,0.11294509511495571,0.2510816139722869
165.0,0.5429726018449796,0.8485825222093183,0.9999966377451788,0.5429726018449796,0.8485825222093183
181.0,0.29829381844558683,0.7792926825674449,0.9999959540572068,0.29829381844558683,0.7792926825674449
27.0,0.5403463341858301,0.4171458160932131,0.9999999099692277,0.5403463341858301,0.4171458160932131
55.0,0.0009268958719257613,0.5055357028673002,0.9999996264155727,0.0009268958719257613,0.5055357028673002
282.0,0.062069499125336075,0.4627090563444436,0.9999901789131709,0.062069499125336075,0.4627090563444436
72.0,-0.07250586165682037,0.30303550662298095,0.9999993597813511,0.07250586165682037,0.30303550662298095
4190.0,0.4545293638117238,0.46320761966094864,0.9978341878410852,0.4545293638117238,0.46320761966094864
2519.0,0.38337910981267936,0.16800479785091368,0.9992166611857282,0.38337910981267936,0.16800479785091368
49.0,0.6423651334890037,0.7222735952966398,0.9999997034789274,0.6423651334890037,0.7222735952966398
958.0,0.4064149499324651,0.4123622685349783,0.9998866634801361,0.4064149499324651,0.4123622685349783
110.0,0.654709927956956,0.31747150168712807,0.9999985056631282,0.654709927956956,0.31747150168712807
352.0,0.36539552629854,0.574942652515213,0.9999846980960753,0.36539552629854,0.574942652515213
1743.0,0.2949270065163172,0.24080104615253342,0.9996248743416118,0.2949270065163172,0.24080104615253342
308.0,0.4115253851527003,0.37216364394289336,0.9999882844587993,0.4115253851527003,0.37216364394289336
2.0,0.20371210135387105,0.3373532708013835,0.9999999995060039,0.20371210135387105,0.3373532708013835
20.0,0.14712573542287408,0.1230107808585484,0.9999999506003983,0.14712573542287408,0.1230107808585484
64.0,0.43222295355694834,0.7455462744485648,0.999999494148194,0.43222295355694834,0.7455462744485648
103.0,0.3009053273481243,0.7447276495380518,0.9999986897998899,0.3009053273481243,0.7447276495380518
9.0,0.7859581548220304,0.8666968336883158,0.9999999899965805,0.7859581548220304,0.8666968336883158
2.0,0.6365409150942187,0.8989954356906029,0.9999999995060039,0.6365409150942187,0.8989954356906029
722.0,0.21680892884022243,0.8584150858390974,0.999935624015703,0.21680892884022243,0.8584150858390974
71.0,0.1803672007596007,0.8550753253903921,0.999999377441698,0.1803672007596007,0.8550753253903921
1896.0,-0.2432627343583839,-0.01333212416716824,0.9995561423265608,0.2432627343583839,0.01333212416716824
257.0,0.6955858960507088,0.7364530167018328,0.9999918430473351,0.6955858960507088,0.7364530167018328
379.0,0.5961131105943456,0.6975078186203779,0.9999822606364372,0.5961131105943456,0.6975078186203779
162.0,-0.15311314361943687,0.24947208124095788,0.9999967588973049,0.15311314361943687,0.24947208124095788
149.0,0.7939514545313656,0.9281376061006457,0.9999972582022978,0.7939514545313656,0.9281376061006457
105.0,0.10246611182980611,0.5199896129714902,0.9999986384243715,0.10246611182980611,0.5199896129714902
250.0,0.8012115714063923,0.8080025425462909,0.9999922813418329,0.8012115714063923,0.8080025425462909
157.0,0.5409271647796519,0.5756205062928894,0.9999969558776025,0.5409271647796519,0.5756205062928894
1755.0,0.31633736270368074,0.47764730603737304,0.9996196923053627,0.31633736270368074,0.47764730603737304
2203.0,0.3040467225670579,0.4141408824619203,0.9994008130905129,0.3040467225670579,0.4141408824619203
131.0,-0.21889575960360053,0.8129663259541935,0.9999978806357817,0.21889575960360053,0.8129663259541935
4529.0,-0.6146509650593893,-0.33916458289988255,0.9974700138219705,0.6146509650593893,0.33916458289988255
15.0,0.2683579396306523,0.4772953907609486,0.9999999722127237,0.2683579396306523,0.4772953907609486
236.0,0.3476749650955566,0.5049853294795793,0.9999931216229457,0.3476749650955566,0.5049853294795793
89.0,-0.16704669858596424,-0.005464645139188039,0.9999990217648417,0.16704669858596424,0.005464645139188039
220.0,0.5992665010005479,0.7743017341202825,0.9999940226659112,0.5992665010005479,0.7743017341202825
69.0,0.6160459602831188,0.6802414637769726,0.9999994120213991,0.6160459602831188,0.6802414637769726
73.0,0.6749729938680525,0.8612485019777686,0.9999993418740066,0.6749729938680525,0.8612485019777686
453.0,0.39565438020971333,0.6057234630371916,0.9999746572133456,0.39565438020971333,0.6057234630371916
388.0,0.5921436823664649,-0.05167821450174273,0.9999814081382763,0.5921436823664649,0.05167821450174273
101.0,0.4968142213309105,0.8372549142673145,0.9999987401874201,0.4968142213309105,0.8372549142673145
4908.0,0.12439192764347112,0.1946309144443825,0.9970295192431052,0.12439192764347112,0.1946309144443825
79.0,0.3951661821480306,0.8755599300949659,0.9999992292429924,0.3951661821480306,0.8755599300949659
199.0,0.7146338607402036,0.8189546786805894,0.9999951093277715,0.7146338607402036,0.8189546786805894
24.0,0.29033723135210154,0.5073543042488363,0.9999999288645743,0.29033723135210154,0.5073543042488363
473.0,0.05562624040070113,0.8758856288570293,0.99997237007231,0.05562624040070113,0.8758856288570293
259.0,0.6225030528795481,0.5313475665553419,0.9999917155974074,0.6225030528795481,0.5313475665553419
544.0,-0.013289097108417292,0.0849205707777368,0.9999634528656395,0.013289097108417292,0.0849205707777368
57.0,0.808375048447824,0.8658179692016534,0.9999995987518058,0.808375048447824,0.8658179692016534
189.0,0.37258722336829286,0.7553029085421104,0.999995588501691,0.37258722336829286,0.7553029085421104
112.0,0.05888798695857479,0.7255283828548977,0.9999984508296524,0.05888798695857479,0.7255283828548977
380.0,0.299608348339085,0.23981538676344166,0.999982166902358,0.299608348339085,0.23981538676344166
1545.0,-0.08971857406631131,0.30119989628279176,0.9997052482299484,0.08971857406631131,0.30119989628279176
169.0,0.6890040863009461,0.8220624458737392,0.9999964727510734,0.6890040863009461,0.8220624458737392
64.0,0.673682778001377,0.9510574754749207,0.999999494148194,0.673682778001377,0.9510574754749207
9.0,0.4732230610180564,0.8585460569341608,0.9999999899965805,0.4732230610180564,0.8585460569341608
50.0,-0.13156611712627933,0.3821970972473229,0.9999996912525294,0.13156611712627933,0.3821970972473229
607.0,0.3009208477688147,0.6098235577817301,0.9999544979495103,0.3009208477688147,0.6098235577817301
410.0,0.29013472813547475,0.6014966197250147,0.9999792400323645,0.29013472813547475,0.6014966197250147
242.0,-0.041960943687616596,0.8131683181404316,0.9999927674302919,0.041960943687616596,0.8131683181404316
342.0,0.622249761201562,0.7739728899001946,0.9999855551664382,0.622249761201562,0.7739728899001946
413.0,0.7857976295458152,0.4619678930847985,0.9999789351196922,0.7857976295458152,0.4619678930847985
7.0,0.5923471659951355,0.9543080664453265,0.9999999939485487,0.5923471659951355,0.9543080664453265
103.0,0.2815352805069969,0.6329773404242156,0.9999986897998899,0.2815352805069969,0.6329773404242156
10.0,0.05620757523624518,0.2916527541518917,0.9999999876500993,0.05620757523624518,0.2916527541518917
28.0,0.2999456270312402,0.21676444232070718,0.999999903176783,0.2999456270312402,0.21676444232070718
281.0,0.321736909856759,0.8554868789668133,0.9999902484424316,0.321736909856759,0.8554868789668133
411.0,0.2681779661412112,0.13817951503135426,0.9999791386417896,0.2681779661412112,0.13817951503135426
15.0,0.8168719734880794,0.969784655055097,0.9999999722127237,0.8168719734880794,0.969784655055097
12.0,0.1360945354194011,0.018712886328535565,0.9999999822161431,0.1360945354194011,0.018712886328535565
685.0,0.10738803259581893,0.4211655544891348,0.9999420528573018,0.10738803259581893,0.4211655544891348
41.0,0.6764880069735444,0.7750878333094208,0.9999997923981903,0.6764880069735444,0.7750878333094208
441.0,0.07404822466938872,0.0840965152053366,0.9999759820779969,0.07404822466938872,0.0840965152053366
1844.0,-0.02496254414841486,0.4801653464410321,0.9995801500411962,0.02496254414841486,0.4801653464410321
228.0,0.3312855931440128,0.22898514820859792,0.9999935800482127,0.3312855931440128,0.22898514820859792
85.0,0.6689304812660055,0.9099836410205536,0.9999991077200704,0.6689304812660055,0.9099836410205536
32.0,0.3502015578929352,0.5095084447466638,0.9999998735370246,0.3502015578929352,0.5095084447466638
738.0,0.10983281838670693,0.47899897129648833,0.9999327392687744,0.10983281838670693,0.47899897129648833
8.0,0.6561018275031566,0.915773471034353,0.9999999920960636,0.6561018275031566,0.915773471034353
12.0,0.25693160599838005,0.38425922419708225,0.9999999822161431,0.25693160599838005,0.38425922419708225
319.0,0.4473247019879212,0.41678376708956805,0.9999874326964877,0.4473247019879212,0.41678376708956805
41.0,-0.05283042644526043,0.909215974778962,0.9999997923981903,0.05283042644526043,0.909215974778962
32.0,0.40045174969810005,0.6339935658298407,0.9999998735370246,0.40045174969810005,0.6339935658298407
691.0,0.32718529155295767,0.7693323965248627,0.9999410333091007,0.32718529155295767,0.7693323965248627
35.0,0.2796663166208051,0.8105997017218931,0.9999998487137275,0.2796663166208051,0.8105997017218931
39.0,0.3110925652677554,0.6624128666793976,0.9999998121580276,0.3110925652677554,0.6624128666793976
808.0,-0.008925223537132104,-0.1531894336954414,0.9999193751944546,0.008925223537132104,0.1531894336954414
578.0,0.08447027525815154,0.43039262885918617,0.9999587418087889,0.08447027525815154,0.43039262885918617
2014.0,0.0786810672861441,0.05592907014692929,0.9994991892681792,0.0786810672861441,0.05592907014692929
155.0,0.20827603636322492,0.5467589883396227,0.9999970329407514,0.20827603636322492,0.5467589883396227
31.0,0.5739556865955051,0.5011235491393076,0.999999881317461,0.5739556865955051,0.5011235491393076
242.0,0.6845116562091339,0.7796089868060501,0.9999927674302919,0.6845116562091339,0.7796089868060501
129.0,0.4368733287463859,0.31901519960539443,0.9999979448551314,0.4368733287463859,0.31901519960539443
90.0,0.3016671224289503,0.2327962762487453,0.9999989996585412,0.3016671224289503,0.2327962762487453
94.0,0.4058234361773824,0.29015044000706,0.999998908763367,0.4058234361773824,0.29015044000706
203.0,0.40258146928461075,0.6181514383734211,0.9999949107423586,0.40258146928461075,0.6181514383734211
4641.0,0.17476360593151943,0.7796534900390669,0.9973435043242692,0.17476360593151943,0.7796534900390669
266.0,0.18215978204012764,0.22383421296920117,0.9999912617424185,0.18215978204012764,0.22383421296920117
117.0,-0.0623744835437473,0.7674081023865169,0.9999983094235182,0.0623744835437473,0.7674081023865169
226.0,0.025045351081775864,0.30376937084037464,0.9999936921845977,0.025045351081775864,0.30376937084037464
34.0,0.3393966112284119,0.6714420638854504,0.9999998572351577,0.3393966112284119,0.6714420638854504
124.0,-0.18054539231720132,0.12016677088569833,0.9999981010810668,0.18054539231720132,0.12016677088569833
287.0,0.4964650568550316,0.31060664863640663,0.9999898275620076,0.4964650568550316,0.31060664863640663
257.0,0.6869531297701059,0.8962924725299061,0.9999918430473351,0.6869531297701059,0.8962924725299061
1008.0,0.4535345524020287,0.5179305623838463,0.9998745249772993,0.4535345524020287,0.5179305623838463
19.0,0.21843851299374564,0.2657661227932158,0.9999999554168594,0.21843851299374564,0.2657661227932158
3513.0,-0.034035197387416276,-0.3850243360408504,0.998477038763887,0.034035197387416276,0.3850243360408504
392.0,0.5041373261150337,0.6308009343000087,0.9999810228286116,0.5041373261150337,0.6308009343000087
73.0,0.8837147307245246,0.9148130749148276,0.9999993418740066,0.8837147307245246,0.9148130749148276
44.0,0.5304285689417998,0.7636248905047986,0.9999997609059504,0.5304285689417998,0.7636248905047986
59.0,0.41000792738148006,0.1879992404882532,0.999999570100048,0.41000792738148006,0.1879992404882532
287.0,0.1561155627878629,0.11225839733703172,0.9999898275620076,0.1561155627878629,0.11225839733703172
290.0,0.4126649153942145,0.7603368160033982,0.9999896137874235,0.4126649153942145,0.7603368160033982
61.0,0.37579685723452144,0.5637260297493278,0.9999995404602995,0.37579685723452144,0.5637260297493278
3055.0,0.44421010458564836,0.5202145525060728,0.9988480446879346,0.44421010458564836,0.5202145525060728
127.0,0.5352217915241414,0.47129401361672024,0.9999980080864952,0.5352217915241414,0.47129401361672024
60.0,0.38898825185597613,0.8501056493459564,0.9999995554036726,0.38898825185597613,0.8501056493459564
169.0,0.44082727128019017,0.5921552102280604,0.9999964727510734,0.44082727128019017,0.5921552102280604
688.0,0.17658776616303995,0.3502256091642311,0.9999415441944973,0.17658776616303995,0.3502256091642311
1167.0,0.06576528447963842,0.23301678738221068,0.9998318222039231,0.06576528447963842,0.23301678738221068
342.0,0.28381760733323225,0.5117800712966227,0.9999855551664382,0.28381760733323225,0.5117800712966227
1712.0,0.11542277391678163,-0.006176002138289795,0.999638096828315,0.11542277391678163,0.006176002138289795
5.0,0.5389177805616467,0.2859677866998338,0.9999999969125248,0.5389177805616467,0.2859677866998338
45.0,0.08048921234855089,0.3800959405636513,0.9999997499145415,0.08048921234855089,0.3800959405636513
3171.0,0.43555070163398674,0.606846087777866,0.9987589584481756,0.43555070163398674,0.606846087777866
413.0,0.6913967163959162,0.7092495983815126,0.9999789351196922,0.6913967163959162,0.7092495983815126
3.0,0.5420120560539409,0.2873412110524993,0.999999998888509,0.5420120560539409,0.2873412110524993
1884.0,-0.033438650270552414,0.32212348893883147,0.9995617417707625,0.033438650270552414,0.32212348893883147
71.0,0.6718459952629953,0.8981901177440444,0.999999377441698,0.6718459952629953,0.8981901177440444
306.0,0.3962700642085077,0.5430354867450391,0.999988436113815,0.3962700642085077,0.5430354867450391
52.0,0.10297279542892027,0.3456007116266041,0.99999966605874,0.10297279542892027,0.3456007116266041
16.0,-0.011341597461372163,0.35088188546691546,0.9999999683842546,0.011341597461372163,0.35088188546691546
32.0,0.5626671885713393,0.8513441498204395,0.9999998735370246,0.5626671885713393,0.8513441498204395
56.0,0.029914804604557175,0.7372777135159151,0.9999996127071881,0.029914804604557175,0.7372777135159151
332.0,0.5058377506637088,0.7633241549961645,0.9999863875380701,0.5058377506637088,0.7633241549961645
2191.0,-0.21899526276814124,-0.26347445224109967,0.9994073210655404,0.21899526276814124,0.26347445224109967
17.0,0.679052712135682,0.7966997058155253,0.9999999643087876,0.679052712135682,0.7966997058155253
114.0,0.1431212597268672,0.7489576886781076,0.9999983950081892,0.1431212597268672,0.7489576886781076
135.0,0.7197466768069236,0.6962909663767678,0.999997749233125,0.7197466768069236,0.6962909663767678
194.0,0.34084323487219426,0.8688255195484407,0.9999953520021634,0.34084323487219426,0.8688255195484407
147.0,0.006684115838885151,0.5786668471716148,0.9999973313135123,0.006684115838885151,0.5786668471716148
365.0,0.49911578849467014,0.7893200832509313,0.9999835469801053,0.49911578849467014,0.7893200832509313
2178.0,0.4548629565811147,0.7055219625439587,0.9994143313059729,0.4548629565811147,0.7055219625439587
247.0,0.4415302701888076,0.45222130875723193,0.9999924654774485,0.4415302701888076,0.45222130875723193
232.0,-0.12967297792471477,0.6288153366589118,0.9999933528115239,0.12967297792471477,0.6288153366589118
141.0,0.4194000451675896,0.893082149909587,0.9999975447192502,0.4194000451675896,0.893082149909587
129.0,0.8414294136052544,0.7899939523718345,0.9999979448551314,0.8414294136052544,0.7899939523718345
14.0,0.15062360689377918,0.2785988551723269,0.9999999757941949,0.15062360689377918,0.2785988551723269
10.0,0.354380100754417,0.4904098315398259,0.9999999876500993,0.354380100754417,0.4904098315398259
222.0,0.5336089817577933,0.5752298616418046,0.9999939134934472,0.5336089817577933,0.5752298616418046
6.0,0.17478294357979313,0.7759655727926413,0.9999999955540357,0.17478294357979313,0.7759655727926413
81.0,0.3166700094297912,0.17775345055904002,0.9999991897233415,0.3166700094297912,0.17775345055904002
1391.0,0.2005902680900595,0.14365530517084357,0.9997610726649458,0.2005902680900595,0.14365530517084357
19.0,0.2440279430836091,0.7150663185382883,0.9999999554168594,0.2440279430836091,0.7150663185382883
179.0,0.703824774667105,0.5866788544102819,0.9999960429761362,0.703824774667105,0.5866788544102819
53.0,0.5317204766091271,0.8222261643070623,0.9999996530913486,0.5317204766091271,0.8222261643070623
138.0,0.5380742920136858,0.7604445330610486,0.9999976480876708,0.5380742920136858,0.7604445330610486
382.0,0.531702816907395,0.8505508942496525,0.9999819786932449,0.531702816907395,0.8505508942496525
280.0,0.24994630024610273,0.8688803409847629,0.9999903177247015,0.24994630024610273,0.8688803409847629
8.0,0.4637833920003803,0.3649413283845339,0.9999999920960636,0.4637833920003803,0.3649413283845339
26.0,0.29761960533426074,0.4021596597127889,0.9999999165146746,0.29761960533426074,0.4021596597127889
4.0,0.36227892937766487,0.36951011643317455,0.9999999980240158,0.36227892937766487,0.36951011643317455
5.0,0.05560321513130124,0.2730108933148974,0.9999999969125248,0.05560321513130124,0.2730108933148974
92.0,0.35420466428424857,0.8242454403107259,0.9999989547049486,0.35420466428424857,0.8242454403107259
1943.0,0.2341790305046086,0.47513817740658015,0.9995338691689498,0.2341790305046086,0.47513817740658015
78.0,0.6191027462530536,0.5861395374196419,0.9999992486323219,0.6191027462530536,0.5861395374196419
20.0,0.4888505439516887,0.7521648505953221,0.9999999506003983,0.4888505439516887,0.7521648505953221
23.0,0.36746823990726535,0.7762214535128799,0.9999999346690273,0.36746823990726535,0.7762214535128799
87.0,0.25198463464796983,0.29724626476034566,0.9999990652364507,0.25198463464796983,0.29724626476034566
145.0,0.39013505302170165,0.703571452531576,0.9999974034367427,0.39013505302170165,0.703571452531576
4798.0,0.08824708473574912,0.6240196124031204,0.9971609911880664,0.08824708473574912,0.6240196124031204
69.0,0.5784138823256078,0.7972574794425591,0.9999994120213991,0.5784138823256078,0.7972574794425591
328.0,0.32060127924996795,0.5288714920248421,0.9999867135710644,0.32060127924996795,0.5288714920248421
32.0,0.1065343561101583,0.20823941261194637,0.9999998735370246,0.1065343561101583,0.20823941261194637
295.0,0.7290331793029291,0.3561292214116635,0.9999892525566442,0.7290331793029291,0.3561292214116635
233.0,0.4935464704472144,0.8388321974865627,0.9999932953848689,0.4935464704472144,0.8388321974865627
7.0,0.4073482515959105,0.26404746914488775,0.9999999939485487,0.4073482515959105,0.26404746914488775
191.0,0.03196363655538019,0.3860683253423266,0.999995494642864,0.03196363655538019,0.3860683253423266
88.0,0.609318641131771,0.7745428957288147,0.9999990436241448,0.609318641131771,0.7745428957288147
265.0,0.6168047560384105,0.7034325799414528,0.9999913273198205,0.6168047560384105,0.7034325799414528
98.0,0.3448921046835002,0.40283562438100345,0.9999988139162374,0.3448921046835002,0.40283562438100345
115.0,0.47573612718093694,0.5592565652905979,0.9999983667269623,0.47573612718093694,0.5592565652905979
9.0,-0.024124691429779046,0.31113007769134343,0.9999999899965805,0.024124691429779046,0.31113007769134343
239.0,0.38272484358126635,0.6566695667386397,0.9999929456380864,0.38272484358126635,0.6566695667386397
49.0,0.8919596370840908,0.9509358994513825,0.9999997034789274,0.8919596370840908,0.9509358994513825
716.0,-0.34494711155556723,0.3615887170288854,0.9999366894971098,0.34494711155556723,0.3615887170288854
23.0,0.16216934028049212,0.3673673167372226,0.9999999346690273,0.16216934028049212,0.3673673167372226
3126.0,0.29990273680619556,0.16171252534978264,0.9987939109253441,0.29990273680619556,0.16171252534978264
213.0,0.6492097875936504,0.8343619914357456,0.9999943969892349,0.6492097875936504,0.8343619914357456
1938.0,0.007957136230910626,-0.028189128252693443,0.999536264552975,0.007957136230910626,0.028189128252693443
1194.0,0.0015030315340599334,0.5601084824031,0.9998239508677012,0.0015030315340599334,0.5601084824031
354.0,0.5228490716137979,0.44909094978570285,0.9999845237181605,0.5228490716137979,0.44909094978570285
168.0,0.35329669767982963,0.8661245205945332,0.9999965143700928,0.35329669767982963,0.8661245205945332
937.0,-0.18211362467992226,0.13324820674577936,0.9998915775781984,0.18211362467992226,0.13324820674577936
396.0,0.43761865789299087,0.33427684669178803,0.9999806335672036,0.43761865789299087,0.33427684669178803
86.0,0.6759369641549258,0.6711580573226258,0.9999990866017592,0.6759369641549258,0.6711580573226258
63.0,0.8734666148898729,0.9154126378549361,0.9999995098325601,0.8734666148898729,0.9154126378549361
21.0,0.3457794171022386,0.8826981240047911,0.9999999455369393,0.3457794171022386,0.8826981240047911
27.0,0.4525397587101903,0.13921407854694556,0.9999999099692277,0.4525397587101903,0.13921407854694556
1031.0,0.6106549543881367,0.5813755644967067,0.9998687339878419,0.6106549543881367,0.5813755644967067
196.0,0.2207394861379661,0.8281450106629027,0.9999952556733901,0.2207394861379661,0.8281450106629027
183.0,0.03185581041528041,0.17479427138161574,0.9999958641502973,0.03185581041528041,0.17479427138161574
1304.0,-0.35324413820603573,-0.08764110441389307,0.9997900223603997,0.35324413820603573,0.08764110441389307
275.0,-0.09441184219198158,0.34422321158731173,0.9999906604311872,0.09441184219198158,0.34422321158731173
12.0,0.4014513708991465,0.5236578884610998,0.9999999822161431,0.4014513708991465,0.5236578884610998
235.0,-0.16620696408280922,0.6096186298148839,0.9999931797905798,0.16620696408280922,0.6096186298148839
122.0,0.4594324263408003,0.7635984494094202,0.9999981618424648,0.4594324263408003,0.7635984494094202
285.0,0.36157427906552647,0.8004407743721008,0.9999899688434447,0.36157427906552647,0.8004407743721008
4247.0,0.2115455416835404,0.11141300573806887,0.9977749264482707,0.2115455416835404,0.11141300573806887
64.0,0.7332185746908372,0.7671678075602808,0.999999494148194,0.7332185746908372,0.7671678075602808
887.0,0.01814018839078924,0.04330864513760409,0.9999028395299124,0.01814018839078924,0.04330864513760409
248.0,0.5313109389783865,0.7653138229727422,0.9999924043459023,0.5313109389783865,0.7653138229727422
30.0,0.08895569128924984,0.17676552086404107,0.9999998888508996,0.08895569128924984,0.17676552086404107
413.0,0.19067908509049664,0.25468728341551566,0.9999789351196922,0.19067908509049664,0.25468728341551566
694.0,0.7450518002899884,0.5136873184858248,0.999940520201115,0.7450518002899884,0.5136873184858248
168.0,-0.14820250716852107,0.13695363278711806,0.9999965143700928,0.14820250716852107,0.13695363278711806
82.0,0.38470267403051256,0.6540470502131487,0.9999991695930197,0.38470267403051256,0.6540470502131487
75.0,0.47995409570092895,0.5268793310396193,0.9999993053183253,0.47995409570092895,0.5268793310396193
1799.0,-0.29945387104734994,0.15697043300548325,0.9996003875556166,0.29945387104734994,0.15697043300548325
228.0,0.19606335096665872,0.2836817946814525,0.9999935800482127,0.19606335096665872,0.2836817946814525
6.0,0.33561544323290515,0.9259133056518678,0.9999999955540357,0.33561544323290515,0.9259133056518678
178.0,0.05645784300678812,0.8554309933371784,0.9999960870651083,0.05645784300678812,0.8554309933371784
162.0,0.21895213199861407,0.7955875057443492,0.9999967588973049,0.21895213199861407,0.7955875057443492
2576.0,0.24441179742233232,0.17400979612134992,0.9991808239593981,0.24441179742233232,0.17400979612134992
2.0,0.6625021235040416,0.9798640971189081,0.9999999995060039,0.6625021235040416,0.9798640971189081
154.0,0.4365596539673802,0.649376548013679,0.9999970711018322,0.4365596539673802,0.649376548013679
19.0,0.4776270611789362,0.7861189367360696,0.9999999554168594,0.4776270611789362,0.7861189367360696
120.0,0.4035748125629348,0.15657513101010384,0.9999982216158763,0.4035748125629348,0.15657513101010384
816.0,0.47604684610189324,0.10450192476671379,0.9999177708260013,0.47604684610189324,0.10450192476671379
773.0,0.3210649122615118,0.36546934866885133,0.9999262084843968,0.3210649122615118,0.36546934866885133
78.0,0.26765834197405847,0.41459125992448453,0.9999992486323219,0.26765834197405847,0.41459125992448453
261.0,0.568159587335115,0.4255051098242493,0.9999915871595121,0.568159587335115,0.4255051098242493
89.0,0.4541168889708146,0.7049946101234614,0.9999990217648417,0.4541168889708146,0.7049946101234614
2964.0,0.08030970995603375,0.27588603524909644,0.9989156130381218,0.08030970995603375,0.27588603524909644
1934.0,0.49704599332020755,0.651302023093353,0.9995381764204173,0.49704599332020755,0.651302023093353
70.0,0.6730675201286478,0.8903022013351974,0.9999993948550473,0.6730675201286478,0.8903022013351974
258.0,-0.013135221610953977,0.3312843495262104,0.9999917794458673,0.013135221610953977,0.3312843495262104
